InvoiceNo,Stock Code,Description,Quantity,InvoiceDate,Price,Customer,Region
2013710077,LV432593,1 ДЛИННАЯ КЛЕММН. ЗАГЛУШКА ДЛЯ 3Р (NSX400/630),5,21.03.18,47,ElectroSystemKZ Project ТОО,Юг
2013710077,LV432621,МЕХ. БЛОКИР. 2 ПОВ.РУКОЯТ. (NSX400/630),1,21.03.18,80,ElectroSystemKZ Project ТОО,Юг
2013710077,LV432775,"3П3Т MICROLOGIC 2.3 M 320A NSX400F, АВТОМ.ВЫКЛ.",1,21.03.18,606,ElectroSystemKZ Project ТОО,Юг
2013710077,LV432813,3P NSX630F КОММУТАЦ.БЛОК ,1,21.03.18,370,ElectroSystemKZ Project ТОО,Юг
2013710077,A9R21225,ДИФФ.ВЫКЛ.НАГР. iID 2П 25A 30mA A-ТИП,2,21.03.18,72,ElectroSystemKZ Project ТОО,Юг
2013710077,04852,КРЫШ.НА ПЕРЕД.ПРИС.ВЕРТ.NS1600,2,21.03.18,438,ElectroSystemKZ Project ТОО,Юг
2013710077,08718,Набор из 10 болтов и аксессуаров для соед.,3,21.03.18,44,ElectroSystemKZ Project ТОО,Юг
2013710077,03204,ПЕРЕДНЯЯ ПАНЕЛЬ С ВЫРЕЗОМ. 4 МОДУЛЯ,5,21.03.18,40,ElectroSystemKZ Project ТОО,Юг
2013710077,03220,ПАНЕЛЬ-ЗАГЛУШКА. Ш = 1000 ММ,1,21.03.18,3,ElectroSystemKZ Project ТОО,Юг
2013710077,03221,4 ПАНЕЛИ-ЗАГЛ.ИЗМЕН.РАЗМЕРА Ш =90 ММ,4,21.03.18,9,ElectroSystemKZ Project ТОО,Юг
2013710077,03249,ПАНЕЛЬ-ЗАГЛ.ВЕРТИК. АПП-ТОВ NS-INS250,6,21.03.18,19,ElectroSystemKZ Project ТОО,Юг
2013710077,03801,НЕПРОЗР-Я ПЕРЕДНЯЯ ПАНЕЛЬ. 1 МОДУЛЬ,2,21.03.18,8,ElectroSystemKZ Project ТОО,Юг
2013710077,03803,НЕПРОЗР-Я ПЕРЕДНЯЯ ПАНЕЛЬ. 3 МОДУЛЯ,2,21.03.18,13,ElectroSystemKZ Project ТОО,Юг
2013710077,03806,НЕПРОЗР-Я ПЕРЕДНЯЯ ПАНЕЛЬ. 6 МОДУЛЕЙ,3,21.03.18,32,ElectroSystemKZ Project ТОО,Юг
2013710077,04145,КОМПЛ. ИЗ 4 ПРОВОДНИКОВ.125 A,5,21.03.18,68,ElectroSystemKZ Project ТОО,Юг
2013710077,04403,РАСПР.БЛ.POLYPACT СТ.С Р.УПР-Я. 3 ПОЛЮСА,2,21.03.18,283,ElectroSystemKZ Project ТОО,Юг
2013710077,04453,КОМПЛ.ПОДС.ГОР.СТ.NS630 С Р.УПР.3П 630 A,2,21.03.18,84,ElectroSystemKZ Project ТОО,Юг
2013710077,04475,КОМПЛ.ПОДС.ВЕРТ.СТ.NT. 3ПОЛЮСА. 1250 A,2,24.03.18,296,ElectroSystemKZ Project ТОО,Юг
2013710077,04536,СПЛОШНАЯ ШИНА. 60 Х 5 ММ ,3,24.03.18,247,ElectroSystemKZ Project ТОО,Юг
2013710077,04640,ПЕРЕХ.ПЛАСТ.ГОР.СИЛ.ШИН.50/60 ММ,3,24.03.18,87,ElectroSystemKZ Project ТОО,Юг
2013710077,04751,ИЗОЛИР.ГИБ.ШИНКА. 32Х5 ММ. ДЛИНА 1800 ММ,7,24.03.18,462,ElectroSystemKZ Project ТОО,Юг
2013710077,04752,ИЗОЛИР.ГИБ.ШИНКА. 32Х6 ММ. ДЛИНА 1800 ММ,6,24.03.18,442,ElectroSystemKZ Project ТОО,Юг
2013710077,04753,ИЗОЛИР.ГИБ.ШИНКА. 32Х8 ММ. ДЛИНА 1800 ММ,4,24.03.18,381,ElectroSystemKZ Project ТОО,Юг
2013710077,04773,20 ШАЙБ ДИАМ.24ММ ДЛЯ ИЗОЛ.ГИБ.ШИНОК,3,24.03.18,4,ElectroSystemKZ Project ТОО,Юг
2013710077,08933,РУЧКА ASSA БЕЗ ЗАМКА ,5,24.03.18,95,ElectroSystemKZ Project ТОО,Юг
2013710077,08940,ЦИЛИНДРИЧЕСКИЙ ЗАМОК 405 ,5,24.03.18,33,ElectroSystemKZ Project ТОО,Юг
2013710077,03402,РЕГУЛИРУЕМАЯ МОНТАЖ. РЕЙКА,5,24.03.18,81,ElectroSystemKZ Project ТОО,Юг
2013710077,03417,М.ПЛ.ГОР.УСТР.ВВОДА РЕЗ NS250 С М-РЕДУК,1,24.03.18,59,ElectroSystemKZ Project ТОО,Юг
2013710077,03451,М.ПЛ.ГОР.СТ.NS630 С РЫЧ.УПР. 3 ПОЛЮСА,4,24.03.18,139,ElectroSystemKZ Project ТОО,Юг
2013710077,03457,М.ПЛ.ГОР.УСТ.ВВОДА РЕЗ.NS630 С М-РЕД,1,24.03.18,78,ElectroSystemKZ Project ТОО,Юг
2013710077,03484,М.ПЛ.ВЕРТ. СТАЦИОН. АПП-ТОВ NT,2,24.03.18,108,ElectroSystemKZ Project ТОО,Юг
2013710077,03643,ПЕР.ПАНЕЛЬ ДЛЯ ГОР. NSX630 3Р,4,24.03.18,49,ElectroSystemKZ Project ТОО,Юг
2013710077,03656,ПЕР.ПАН.ГОР.УСТ.ВВОДА РЕЗ.NS630 С М-РЕД,1,24.03.18,26,ElectroSystemKZ Project ТОО,Юг
2013710077,03671,ПЕРЕД.ПАН.БЛОКОВ АВТОМАТИКИ UA/BA,1,24.03.18,12,ElectroSystemKZ Project ТОО,Юг
2013710077,03692,ПЕРЕД.ПАН.ВЕРТ.СТ.NT ,2,24.03.18,49,ElectroSystemKZ Project ТОО,Юг
2013710077,08453,СПЛОШ.ВЕРХ.ПАН. IP55.Ш=300ММ.Г=400ММ,2,25.03.18,46,ElectroSystemKZ Project ТОО,Юг
2013710077,08456,СПЛОШ.ВЕРХ.ПАН. IP55.Ш=650ММ.Г=400ММ,1,25.03.18,31,ElectroSystemKZ Project ТОО,Юг
2013710077,08458,СПЛОШ.ВЕРХ.ПАН. IP55.Ш=800ММ.Г=400ММ,2,28.03.18,57,ElectroSystemKZ Project ТОО,Юг
2013710077,08483,СПЛОШ.САЛ.ПАН.IP55.Ш=300ММ.Г=400ММ,2,28.03.18,52,ElectroSystemKZ Project ТОО,Юг
2013710077,08486,СПЛОШ.САЛ.ПАН.IP55.Ш=650ММ.Г=400ММ,1,28.03.18,30,ElectroSystemKZ Project ТОО,Юг
2013710077,08487,СПЛОШ.САЛ.ПАН.IP55.Ш=650+150ММ.Г=400ММ,2,28.03.18,112,ElectroSystemKZ Project ТОО,Юг
2013710077,08523,НЕПРОЗР-Я ДВЕРЬ. IP55. Ш= 300 ММ,2,28.03.18,188,ElectroSystemKZ Project ТОО,Юг
2013710077,08526,НЕПРОЗР-Я ДВЕРЬ. IP55. Ш= 650 ММ,1,28.03.18,164,ElectroSystemKZ Project ТОО,Юг
2013710077,08528,НЕПРОЗР-Я ДВЕРЬ. IP55. Ш= 800 ММ,2,28.03.18,454,ElectroSystemKZ Project ТОО,Юг
2013710077,08743,ЗАДНЯЯ ПАНЕЛЬ. IP55. Ш =300 ММ,2,28.03.18,112,ElectroSystemKZ Project ТОО,Юг
2013710077,08746,ЗАДНЯЯ ПАНЕЛЬ. IP55. Ш =650 ММ,1,28.03.18,88,ElectroSystemKZ Project ТОО,Юг
2013710077,08748,ЗАДНЯЯ ПАНЕЛЬ. IP55. Ш =800 ММ,2,28.03.18,208,ElectroSystemKZ Project ТОО,Юг
2013710077,08750,2 БОКОВЫЕ ПАНЕЛИ. IP30. Ш = 400 ММ,1,28.03.18,107,ElectroSystemKZ Project ТОО,Юг
2013710078,ATS01N272Q,УСТРОЙСТВО ПЛАВНОГО ПУСКА ,1,28.03.18,468,ElectroSystemKZ Project ТОО,Юг
2013710078,LV429862,"4П4T TM63D NSX100N, АВТОМ.ВЫКЛ.",1,28.03.18,137,ElectroSystemKZ Project ТОО,Юг
2013710078,LV431851,"4П4T TM200D NSX250N, АВТОМ.ВЫКЛ.",1,28.03.18,398,ElectroSystemKZ Project ТОО,Юг
2013710078,NSYS3D8625P,Шкаф Spacial S3D с монт.платой 800х600х250,1,28.03.18,143,ElectroSystemKZ Project ТОО,Юг
2013710103,MGU2.002.18,Рамка с декоративным элементом. 1 место Белый,540,28.03.18,311,ElectroSystemKZ Project ТОО,Юг
2013710103,MGU2.004.18,Рамка с декоративным элементом. 2 места Белый,30,28.03.18,30,ElectroSystemKZ Project ТОО,Юг
2013710103,MGU5.036.18ZD,Розетка с з/к (винт. зажим) Белый,410,28.03.18,902,ElectroSystemKZ Project ТОО,Юг
2013710103,MGU5.036.25ZD,Розетка с з/к (винт. зажим) Бежевый,100,28.03.18,220,ElectroSystemKZ Project ТОО,Юг
2013710103,MGU5.203.18ZD,Одноклавишный переключатель (сх.6) Белый,60,28.03.18,139,ElectroSystemKZ Project ТОО,Юг
2013710103,MGU5.211.18ZD,Двухклавишный выключатель (сх.5) Белый,60,28.03.18,239,ElectroSystemKZ Project ТОО,Юг
2013710103,MGU5.205.18ZD,Одноклавишный перекрестный переключатель (сх.7) Бе,40,28.03.18,122,ElectroSystemKZ Project ТОО,Юг
2013710120,11463,ДИФ. ВЫКЛ. НАГРУЗКИ  ВД63 4П 40A 30MA,24,28.03.18,713,ElectroSystemKZ Project ТОО,Юг
2013710120,11466,ДИФ. ВЫКЛ. НАГРУЗКИ  ВД63 4П 63A 30MA,24,28.03.18,818,ElectroSystemKZ Project ТОО,Юг
2013710120,11473,ДИФ. АВТ. ВЫКЛ.  АД63 1П+Н 16A 30MA C,24,28.03.18,553,ElectroSystemKZ Project ТОО,Юг
2013710120,15956,МОДУЛЬНЫЙ КОНТАКТОР CT 16A 1НО+1НЗ 230В,50,28.03.18,956,ElectroSystemKZ Project ТОО,Юг
2013710120,11204,АВТ. ВЫКЛ. ВА63 1П 20A C ,24,28.03.18,40,ElectroSystemKZ Project ТОО,Юг
2013710120,11207,АВТ. ВЫКЛ. ВА63 1П 40A C ,24,28.03.18,49,ElectroSystemKZ Project ТОО,Юг
2013710120,11208,АВТ. ВЫКЛ. ВА63 1П 50A C ,24,28.03.18,57,ElectroSystemKZ Project ТОО,Юг
2013710120,11226,АВТ. ВЫКЛ. ВА63 3П 32A C ,24,28.03.18,156,ElectroSystemKZ Project ТОО,Юг
2013710120,13978,ПЫЛЕВЛАГОЗАЩ.КОРП.ЩИТА. KAEDRA 8МОД,10,28.03.18,110,ElectroSystemKZ Project ТОО,Юг
2013710120,13983,ПЫЛЕВЛАГОЗАЩ.КОРП.ЩИТА KAEDRA 24 МОД,7,28.03.18,198,ElectroSystemKZ Project ТОО,Юг
2013710120,13984,ПЫЛЕВЛАГОЗАЩ.КОРП.ЩИТА KAEDRA 2*18 МОД,2,28.03.18,62,ElectroSystemKZ Project ТОО,Юг
2013710120,MIP22112,ЩИТ MINI PRAGMA 1РЯД/12МОД.ВСТР.БЕЛ.ДВ,20,28.03.18,216,ElectroSystemKZ Project ТОО,Юг
2013710120,MIP22118,ЩИТ MINI PRAGMA 1РЯД/18МОД.ВСТР.БЕЛ.ДВ,5,28.03.18,67,ElectroSystemKZ Project ТОО,Юг
2013710120,MIP22212S,ЩИТ MINI PRAGMA 2РЯДА/24МОД. ВСТР.ПРОЗРАЧ.ДВ,5,28.03.18,85,ElectroSystemKZ Project ТОО,Юг
2013710120,MGU5.036.18ZD,Розетка с з/к (винт. зажим) Белый,30,28.03.18,66,ElectroSystemKZ Project ТОО,Юг
2013710120,11455,ДИФ. ВЫКЛ. НАГРУЗКИ  ВД63 2П 63A 30MA,24,28.03.18,508,ElectroSystemKZ Project ТОО,Юг
2013710120,11475,ДИФ. АВТ. ВЫКЛ.  АД63 1П+Н 40A 30MA C,24,28.03.18,738,ElectroSystemKZ Project ТОО,Юг
2013710120,A9C20731,МОД КОНТАКТОР iCT25A 1НО230/240В АС,12,28.03.18,153,ElectroSystemKZ Project ТОО,Юг
2013710120,MIP12312,ЩИТ MINI PRAGMA 3РЯДА/36МОД.НАВ.БЕЛ.ДВ,2,28.03.18,41,ElectroSystemKZ Project ТОО,Юг
2013710120,SER_TRANSP,Доставка до клиента ,1,28.03.18,8,ElectroSystemKZ Project ТОО,Юг
2012710237,RA10233-B,РОЗЕТКА О/У 2-Я (250В.10А) БЕЛЫЙ,194,28.03.18,98,Grand Electric ТОО,Запад
2012710237,RA16234-B,РОЗЕТКА О/У 2-Я С ЗК (250В.16А) БЕЛЫЙ,148,28.03.18,92,Grand Electric ТОО,Запад
2012710237,RS10132-B,РОЗЕТКА С/У (250В.10А) БЕЛЫЙ,342,28.03.18,134,Grand Electric ТОО,Запад
2012710237,RS10231-B,РОЗЕТКА С/У 2-Я (250В.10А) БЕЛЫЙ,264,28.03.18,142,Grand Electric ТОО,Запад
2012710237,VA16131-B,ВЫКЛЮЧАТЕЛЬ О/У 1КЛ. (250В.6А) БЕЛЫЙ,168,28.03.18,72,Grand Electric ТОО,Запад
2012710237,VS16133-B,ВЫКЛЮЧАТЕЛЬ С/У 1КЛ. (250В.6А) БЕЛЫЙ,288,28.03.18,131,Grand Electric ТОО,Запад
2012710237,A16-046-B,ВЫКЛЮЧАТЕЛЬ О/У 1КЛ. С ИНДИК. (250В.6А) БЕЛЫЙ,390,28.03.18,303,Grand Electric ТОО,Запад
2012710237,A16-051-B,ВЫКЛЮЧАТЕЛЬ О/У 1КЛ. (250В.6А) БЕЛЫЙ,390,28.03.18,200,Grand Electric ТОО,Запад
2012710237,RA10403-B,РОЗЕТКА О/У 2-Я (250В.10А) БЕЛЫЙ,194,28.03.18,118,Grand Electric ТОО,Запад
2012710237,RA16-0031-B,РОЗЕТКА О/У С ЗК (250В.16А. ЗАЩИТН.ШТОРКИ) БЕЛЫЙ,333,28.03.18,190,Grand Electric ТОО,Запад
2012710237,RS10407-B,РОЗЕТКА С/У 2-Я (250В.10А) БЕЛЫЙ,198,28.03.18,140,Grand Electric ТОО,Запад
2012710237,RS16-004-B,РОЗЕТКА С/У С ЗК (250В.16А. ЗАЩИТН. ШТОРКИ) БЕЛЫ,324,28.03.18,186,Grand Electric ТОО,Запад
2012710237,S16-053-BI,ВЫКЛЮЧАТЕЛЬ С/У 1КЛ. С ИНДИК. (250В.6А) БЕЛЫЙ,96,28.03.18,78,Grand Electric ТОО,Запад
2012710237,S16-057-B,ВЫКЛЮЧАТЕЛЬ С/У 1КЛ. (250В.6А) БЕЛЫЙ,384,28.03.18,207,Grand Electric ТОО,Запад
2012710237,RS10122-BI,РОЗЕТКА РОНДО С/У (250В. 10А. ЗАЩИТН. ШТОРКИ) БЕ,360,28.03.18,225,Grand Electric ТОО,Запад
2012710237,RS10185-BI,РОЗЕТКА РОНДО С/У (250В.10А) БЕЛЫЙ,90,28.03.18,53,Grand Electric ТОО,Запад
2012710237,RS16126B-BI,РОЗЕТКА РОНДО IP44 С/УС ЗК (250В. 16А. ЗАЩИТН.,360,28.03.18,343,Grand Electric ТОО,Запад
